"iso3c","year","gdp_cap","unemp_nat","unemp_ilo","fertility","fem_labour","pop","pop65","pop_dens"
"AND",2006,47844.2189794459,NA,NA,1.24,NA,80995,NA,172.329787234043
"AND",2007,47595.9794181389,NA,NA,1.18,NA,82682,NA,175.91914893617
"AND",2008,44318.6071847744,NA,NA,1.25,NA,83860,NA,178.425531914894
"AND",2009,41669.8240601342,NA,NA,1.19,NA,84461,NA,179.704255319149
"AND",2010,40850.2481432297,NA,NA,1.27,NA,84454,NA,179.689361702128
"AND",2011,41191.2935576994,NA,NA,NA,NA,83748,NA,178.187234042553
"AND",2012,39769.5614582283,NA,NA,NA,NA,82427,NA,175.376595744681
"AND",2013,39145.6282072012,NA,NA,NA,NA,80770,NA,171.851063829787
"AND",2014,40914.7285238633,NA,NA,NA,NA,79213,NA,168.53829787234
"AND",2015,42150.6875086277,NA,NA,NA,NA,77993,NA,165.942553191489
"AND",2016,44109.0976197301,NA,NA,NA,NA,77295,NA,164.457446808511
"AND",2017,44433.0521900205,NA,NA,NA,NA,76997,NA,163.823404255319
"AND",2018,45132.541432445,NA,NA,NA,NA,77008,NA,163.846808510638
"AND",2019,45959.8482642774,NA,NA,NA,NA,77146,NA,NA
"AND",2020,40402.5398367679,NA,NA,NA,NA,77265,NA,NA
"ARE",1986,64972.1530816917,NA,NA,5.047,NA,1446386,1.19069677401513,20.3658969304421
"ARE",1987,63352.7071472327,NA,NA,4.934,NA,1533526,1.18308275775724,21.5928752464095
"ARE",1988,58146.7250057198,NA,NA,4.797,NA,1627068,1.18802802098993,22.9099971838919
"ARE",1989,61588.2651760723,NA,NA,4.636,NA,1725676,1.19604955956518,24.2984511405238
"ARE",1990,68780.4004628038,NA,NA,4.454,10.7989670212035,1828437,1.20009932007316,25.7453815826528
"ARE",1991,65478.5041117587,NA,1.75,4.253,11.0298911693339,1937159,1.17626227768276,27.2762461278513
"ARE",1992,63853.8596566556,NA,1.75,4.041,11.2085509580505,2052892,1.14618847274405,28.9058293438468
"ARE",1993,61081.4840295058,NA,1.73,3.827,11.4384647548695,2173135,1.11332040886478,30.5989157983667
"ARE",1994,61843.4293459374,NA,1.76,3.618,11.5408509692667,2294377,1.08207646057658,32.3060687130386
"ARE",1995,62681.3754810972,1.8,1.8,3.418,11.6351120849384,2415099,1.05432923824785,34.0058997465503
"ARE",1996,63076.7306731663,NA,1.89,3.232,11.766251825774,2539121,1.05315766133701,35.7521965643481
"ARE",1997,64864.7445999695,NA,1.98,3.062,11.8672885082365,2671361,1.06758275366648,37.614207265559
"ARE",1998,61773.8673566819,NA,2.07,2.907,11.9379594089137,2813214,1.08726175825941,39.6115742044495
"ARE",1999,60291.6106243108,NA,2.15,2.768,11.9805626573662,2966029,1.09789705714769,41.763292030414
"ARE",2000,63251.4220773859,2.25,2.25,2.644,11.9922232868597,3134067,1.09257570526684,44.1293579273444
"ARE",2001,60861.2107158714,NA,2.41,2.533,12.1950139345377,3302722,1.04083938112809,46.5041115178823
"ARE",2002,59187.3430398201,NA,2.56,2.432,12.3999177811054,3478769,0.990290553260528,48.9829484652211
"ARE",2003,60351.1563060349,NA,2.71,2.337,12.5019873300749,3711931,0.945841680289402,52.265995494227
"ARE",2004,60328.2167313652,NA,2.9,2.247,12.3917792478174,4068577,0.911769983065303,57.287764010138
"ARE",2005,56092.956894845,3.12,3.12,2.161,12.065217206661,4588222,0.887598145252249,64.6046465784286
"ARE",2006,53335.0516998031,NA,3.06,2.081,11.7307642210231,5300172,0.80327551510573,74.6292875246409
"ARE",2007,47283.8419589141,NA,2.99,2.006,11.3601362889674,6168846,0.747336856633291,86.8606871303858
"ARE",2008,42456.8018741402,NA,2.85,1.939,11.1285742734193,7089486,0.712181290409306,99.8237961137708
"ARE",2009,36024.0764294837,NA,2.53,1.877,11.1398436346239,7917368,0.692843534445521,111.480822303576
"ARE",2010,33893.2638727391,NA,2.36,1.819,11.4131222814895,8549998,0.685591605508686,120.388594762039
"ARE",2011,34634.8582717779,NA,2.23,1.763,12.0696844044617,8946778,0.742010223346351,125.975471698113
"ARE",2012,35416.8840359827,NA,2.09,1.708,12.9664888581543,9141598,0.802584143950356,128.718642635877
"ARE",2013,36978.841081741,NA,1.95,1.651,14.0304561311202,9197908,0.859847508836247,129.511517882287
"ARE",2014,38495.0171077174,NA,1.84,1.595,15.1193072958636,9214182,0.904703893728956,129.740664601521
"ARE",2015,40247.7645210688,NA,1.74,1.541,16.0908023424065,9262896,0.93336859946669,130.426584060828
"ARE",2016,41045.1330402444,1.64,1.64,1.491,16.7724967981779,9360975,0.986990678326415,131.807589411433
"ARE",2017,41460.2703367398,2.46,2.46,1.448,17.3727558801075,9487206,1.03467797621702,133.584990143622
"ARE",2018,41327.3527243763,NA,2.23,1.413,17.4674073983033,9630966,1.08500098484481,135.609208673613
"ARE",2019,41420.4957502097,2.23,2.28,1.387,17.4797373655912,9770526,1.15654945602229,NA
"ARE",2020,NA,NA,5,NA,NA,9890400,1.26440765501746,NA
"ARG",1986,7214.27070267463,4.4,NA,3.075,NA,30698964,8.60993224396758,11.2175525909036
"ARG",1987,7294.06519159481,5.3,NA,3.059,NA,31184411,8.69575074600566,11.3949373147854
"ARG",1988,7104.18344407006,6,NA,3.042,NA,31668939,8.76965635960953,11.5719862315425
"ARG",1989,6497.42493901544,7.3,NA,3.022,NA,32148137,8.84361437587637,11.7470875400575
"ARG",1990,6245.70915105176,7.06,NA,2.997,39.3400574537179,32618648,8.92239228409538,11.9190145760024
"ARG",1991,6721.2778327322,5.44,5.44,2.965,39.8386029095871,33079002,9.03202031500348,12.0872301941396
"ARG",1992,7157.32959198843,6.36,6.36,2.925,40.326594081421,33529320,9.14174952398387,12.251778608465
"ARG",1993,7644.237492231,10.1,10.1,2.879,40.8309125677346,33970103,9.24719969269456,12.4128428868451
"ARG",1994,7988.645310241,11.76,11.76,2.828,41.222085568813,34402669,9.34025996585382,12.570904632969
"ARG",1995,7666.53044449399,18.8,18.8,2.773,41.2106844320865,34828168,9.4181778715333,12.7263840624989
"ARG",1996,7994.24291719649,17.11,17.11,2.718,41.5720205890187,35246376,9.50735528142555,12.8791993247317
"ARG",1997,8543.02637775745,14.82,14.82,2.666,42.0298083947869,35657438,9.58281372445557,13.0294034033815
"ARG",1998,8772.06515552342,12.65,12.65,2.618,42.2775685679747,36063451,9.64460730181206,13.1777625525726
"ARG",1999,8381.25399829498,14.05,14.05,2.577,42.1798676058739,36467218,9.69279586942991,13.3253010023057
"ARG",2000,8224.11081904367,15,15,2.542,42.1748518533457,36870796,9.72863692874253,13.4727703905082
"ARG",2001,7776.13954096096,17.32,17.32,2.512,42.0121573412989,37275644,9.78162367220297,13.6207038429636
"ARG",2002,6854.29517226167,19.59,19.59,2.486,41.4879738977067,37681743,9.81521319512,13.7690944169782
"ARG",2003,7380.46747487842,15.36,15.36,2.461,41.8348213318156,38087866,9.8382876143133,13.9174937607109
"ARG",2004,7962.41272288626,13.52,13.52,2.438,42.1904252527798,38491970,9.86149527491083,14.0651553519032
"ARG",2005,8577.8665381501,11.51,11.51,2.416,41.8458474055113,38892924,9.89137846155128,14.2116659175866
"ARG",2006,9174.50292533272,10.08,10.08,2.397,42.0747352222363,39289876,9.94200847353102,14.3567141327662
"ARG",2007,9901.50988510024,8.47,8.47,2.38,41.7849405203153,39684303,9.99532434682284,14.5008397005141
"ARG",2008,10201.4761916191,7.84,7.84,2.366,41.4966904885566,40080159,10.053879525431,14.6454874318977
"ARG",2009,9502.24405449272,8.65,8.65,2.355,41.819393248478,40482786,10.1196958075121,14.792609320018
"ARG",2010,10385.9644319555,7.71,7.71,2.346,41.384291075795,40788453,10.1950246568397,14.904301546759
"ARG",2011,10883.315359489,7.18,7.18,2.338,41.4472656434188,41261490,10.2970075386309,15.0771515955406
"ARG",2012,10649.8372874572,7.22,7.22,2.33,41.59410292636,41733271,10.4010145228393,15.2495426957383
"ARG",2013,10784.6306992057,7.1,7.1,2.322,41.4401138851693,42202935,10.5073415674413,15.421160233713
"ARG",2014,10398.6940069464,7.27,7.27,2.312,41.2491895648997,42669500,10.6164006618491,15.5916453818299
"ARG",2015,10568.1578087083,NA,7.61,2.301,41.6112460861779,43131966,10.728815712424,15.7606327351655
"ARG",2016,10239.4813479933,NA,7.97,2.288,41.9800646066168,43590368,10.8599775767747,15.9281350828921
"ARG",2017,10419.4554058198,8.35,8.35,2.275,42.3435928812376,44044811,10.9897071133897,16.0941907925267
"ARG",2018,10049.5552391482,9.22,9.22,2.261,43.0018553711635,44494502,11.1177888760774,16.2585100979651
"ARG",2019,9742.45541712886,9.84,9.84,2.247,43.2696281048641,44938712,11.2431082719004,NA
"ARG",2020,8692.70804630198,NA,11.67,NA,NA,45376763,11.3665118336064,NA
"ARM",1986,NA,NA,NA,2.578,NA,3392264,5.34869927576391,119.152230417984
"ARM",1987,NA,NA,NA,2.591,NA,3451947,5.31618822652839,121.248577449947
"ARM",1988,NA,NA,NA,2.592,NA,3504667,5.33469875385879,123.100351246927
"ARM",1989,NA,NA,NA,2.578,NA,3536473,5.43442423159339,124.217527221637
"ARM",1990,1795.287777761,NA,NA,2.544,43.2495019761614,3538164,5.63211896768133,124.276923076923
"ARM",1991,1600.12485242473,NA,1.6,2.484,43.508039795644,3505249,6.07527320385547,123.120793818054
"ARM",1992,948.159479902559,1.8,1.8,2.4,43.8536008821839,3442820,6.62213530373529,120.927994380049
"ARM",1993,885.216196247024,5.3,5.3,2.297,44.2636195143073,3363111,7.23176300017722,118.128240252898
"ARM",1994,955.591908115927,6.6,6.6,2.179,44.7236645443557,3283664,7.8335287957031,115.337688795223
"ARM",1995,1042.58314760197,6.7,6.7,2.056,45.1799166715157,3217349,8.38146821543706,113.008394801545
"ARM",1996,1120.85271509695,9.3,9.3,1.938,45.5558426850696,3168213,8.78180530966747,111.282507903056
"ARM",1997,1171.06292784956,10.8,10.8,1.832,45.8962391160413,3133081,9.08703838288667,110.048507200562
"ARM",1998,1266.40909767472,9.4,9.4,1.747,46.1984521234746,3108691,9.34635748147047,109.19181594661
"ARM",1999,1316.53127040388,11.2,11.2,1.685,46.4529123651958,3089020,9.64104496504071,108.500878117316
"ARM",2000,1403.02851452461,NA,11.05,1.648,46.6504552722934,3069597,10.0157643151807,107.818651211802
"ARM",2001,1547.25147147282,NA,10.91,1.634,46.6718947500778,3050686,10.4303391334476,107.154408148929
"ARM",2002,1761.13520724432,NA,10.84,1.635,46.6351343086711,3033976,10.9162953719506,106.567474534598
"ARM",2003,2018.36347361408,NA,10.72,1.645,46.5687282456553,3017938,11.3960486849936,106.004144713734
"ARM",2004,2243.09269169761,NA,10.54,1.659,46.5026887812919,3000715,11.7471140259671,105.399192132069
"ARM",2005,2571.55341211634,NA,10.34,1.675,46.4378575996887,2981262,11.8999996310296,104.715911485774
"ARM",2006,2933.59232151007,NA,10.07,1.69,46.3898606411653,2958301,11.9049510412543,103.909413417633
"ARM",2007,3364.70918443744,9.81,9.81,1.702,46.3659250131588,2932615,11.7319064399114,103.007200561995
"ARM",2008,3627.80044541001,22.97,13.51,1.712,46.3355405502572,2907615,11.4538085814574,102.129083245522
"ARM",2009,3137.34392513665,18.44,18.44,1.719,46.4410907346592,2888094,11.1829193806845,101.443414120126
"ARM",2010,3218.37829927419,19.01,19.01,1.722,45.7026640546229,2877314,10.9938453122507,101.064769933263
"ARM",2011,3370.55344683728,18.44,18.44,1.724,47.0284023030837,2876536,10.864866029929,101.037442922374
"ARM",2012,3603.5833540796,17.3,17.3,1.725,47.1139368446086,2884239,10.811258725887,101.308008429926
"ARM",2013,3705.34588743953,16.18,16.18,1.728,47.1845018450185,2897593,10.8129244047118,101.777063575694
"ARM",2014,3819.21778720313,17.5,17.5,1.732,47.0565759485186,2912403,10.8393429631621,102.297260273973
"ARM",2015,3923.70845500094,18.26,18.26,1.738,46.8369179064679,2925559,10.8773965127277,102.759360730594
"ARM",2016,3917.37834142906,17.62,17.62,1.744,46.0488015732752,2936147,10.9787227665683,103.131260976466
"ARM",2017,4198.82326547661,17.7,17.71,1.75,46.149746499787,2944789,11.0966448892298,103.434808570425
"ARM",2018,4406.75868596295,18.97,18.97,1.755,44.2316260855115,2951741,11.2538176570131,103.67899543379
"ARM",2019,4732.07430580098,18.3,18.81,1.758,44.2254252359466,2957728,11.4836677169087,NA
"ARM",2020,4364.31221201217,NA,20.21,NA,NA,2963234,11.8028794803531,NA
"ASM",1986,NA,13.38,NA,NA,NA,41114,NA,205.57
"ASM",1987,NA,NA,NA,NA,NA,42741,NA,213.705
"ASM",1988,NA,NA,NA,NA,NA,44346,NA,221.73
"ASM",1989,NA,NA,NA,NA,NA,45894,NA,229.47
"ASM",1990,NA,5.11,NA,NA,NA,47351,NA,236.755
"ASM",1991,NA,NA,NA,NA,NA,48682,NA,243.41
"ASM",1992,NA,NA,NA,NA,NA,49900,NA,249.5
"ASM",1993,NA,NA,NA,NA,NA,51025,NA,255.125
"ASM",1994,NA,NA,NA,NA,NA,52099,NA,260.495
"ASM",1995,NA,NA,NA,NA,NA,53158,NA,265.79
"ASM",1996,NA,NA,NA,NA,NA,54209,NA,271.045
"ASM",1997,NA,NA,NA,NA,NA,55227,NA,276.135
"ASM",1998,NA,NA,NA,NA,NA,56180,NA,280.9
"ASM",1999,NA,NA,NA,NA,NA,57049,NA,285.245
"ASM",2000,NA,5.05,NA,NA,NA,57816,NA,289.08
"ASM",2001,NA,NA,NA,NA,NA,58496,NA,292.48
"ASM",2002,10511.0978140484,NA,NA,NA,NA,59077,NA,295.385
"ASM",2003,10538.0223759241,NA,NA,NA,NA,59495,NA,297.475
"ASM",2004,10547.7037058854,NA,NA,NA,NA,59684,NA,298.42
"ASM",2005,10527.0520888494,9.98,NA,NA,NA,59557,NA,297.785
"ASM",2006,10172.1323993137,NA,NA,NA,NA,59109,NA,295.545
"ASM",2007,10492.2148326797,NA,NA,NA,NA,58367,NA,291.835
"ASM",2008,10369.2043927312,NA,NA,NA,NA,57490,NA,287.45
"ASM",2009,10080.052854269,NA,NA,NA,NA,56675,NA,283.375
"ASM",2010,10216.8176306968,9.2,NA,NA,NA,56084,NA,280.42
"ASM",2011,10277.1051923594,NA,NA,NA,NA,55755,NA,278.775
"ASM",2012,9846.79866671897,NA,NA,NA,NA,55669,NA,278.345
"ASM",2013,9592.35779211262,NA,NA,NA,NA,55717,NA,278.585
"ASM",2014,9748.50645743607,NA,NA,NA,NA,55791,NA,278.955
"ASM",2015,10052.8432177519,NA,NA,NA,NA,55806,NA,279.03
"ASM",2016,9895.89773670479,NA,NA,NA,NA,55739,NA,278.695
"ASM",2017,9224.6047620211,NA,NA,NA,NA,55617,NA,278.085
"ASM",2018,9559.41811168887,NA,NA,NA,NA,55461,NA,277.305
"ASM",2019,9445.80502807717,NA,NA,NA,NA,55312,NA,NA
"ASM",2020,NA,NA,NA,NA,NA,55197,NA,NA
"ATG",1986,9224.11438112466,NA,NA,2.083,NA,61754,6.84166207856981,140.35
"ATG",1987,9841.87248414681,NA,NA,2.073,NA,61713,7.12283487531798,140.256818181818
"ATG",1988,10347.411010832,NA,NA,2.067,NA,61758,7.41610140680902,140.359090909091
"ATG",1989,10847.1511933844,NA,NA,2.064,NA,62007,7.69255579925171,140.925
"ATG",1990,11079.8470577846,NA,NA,2.067,NA,62533,7.96123336745138,142.120454545455
"ATG",1991,11172.7133052932,6,NA,2.075,NA,63363,7.86213644325911,144.006818181818
"ATG",1992,11109.9753863613,NA,NA,2.088,NA,64459,7.74301623985978,146.497727272727
"ATG",1993,11462.1997980597,NA,NA,2.107,NA,65777,7.59992094501118,149.493181818182
"ATG",1994,11968.3946713232,NA,NA,2.128,NA,67201,7.45044937801321,152.729545454545
"ATG",1995,11201.4277755774,NA,NA,2.15,NA,68672,7.28848114169215,156.072727272727
"ATG",1996,11685.2993480512,NA,NA,2.17,NA,70176,7.18652473173443,159.490909090909
"ATG",1997,12061.5318582966,NA,NA,2.187,NA,71707,7.05678902153297,162.970454545455
"ATG",1998,12371.318772056,NA,NA,2.199,NA,73219,6.91166830547362,166.406818181818
"ATG",1999,12580.0113853605,NA,NA,2.203,NA,74674,6.75067627286606,169.713636363636
"ATG",2000,13126.0908749295,NA,NA,2.2,NA,76007,6.57887813091981,172.743181818182
"ATG",2001,12333.5816333732,8.42,NA,2.187,NA,77212,6.61037144485313,175.481818181818
"ATG",2002,12287.4765657289,NA,NA,2.166,NA,78298,6.66581518615493,177.95
"ATG",2003,12867.6519748211,NA,NA,2.14,NA,79311,6.74274905422446,180.252272727273
"ATG",2004,13434.2482672981,NA,NA,2.109,NA,80347,6.8487353116909,182.606818181818
"ATG",2005,14108.1753555917,NA,NA,2.077,NA,81462,6.98091204811883,185.140909090909
"ATG",2006,15660.1875506643,NA,NA,2.048,NA,82715,7.01054362545947,187.988636363636
"ATG",2007,16851.2964665462,NA,NA,2.023,NA,84029,7.05376907147788,190.975
"ATG",2008,16579.5550917089,NA,NA,2.005,NA,85394,7.12554305186365,194.077272727273
"ATG",2009,14369.1976817822,NA,NA,1.993,NA,86743,7.22454061282365,197.143181818182
"ATG",2010,13048.9605816199,NA,NA,1.988,NA,88030,7.35788612714136,200.068181818182
"ATG",2011,12618.5032687756,NA,NA,1.989,NA,89250,7.47537897885785,202.840909090909
"ATG",2012,12877.1741532281,NA,NA,1.993,NA,90407,7.61871052660686,205.470454545455
"ATG",2013,12645.518092829,NA,NA,1.998,NA,91510,7.78443113772455,207.977272727273
"ATG",2014,12976.3314609289,NA,NA,2.001,NA,92562,7.96115036408029,210.368181818182
"ATG",2015,13327.4344536349,NA,NA,2.003,NA,93571,8.15680909732168,212.661363636364
"ATG",2016,13918.9818584519,NA,NA,2.003,NA,94520,8.3605742274694,214.818181818182
"ATG",2017,14220.5208454478,NA,NA,1.999,NA,95425,8.57523106910066,216.875
"ATG",2018,15073.532766376,NA,NA,1.994,NA,96282,8.79982551980558,218.822727272727
"ATG",2019,15445.0456766662,NA,NA,1.987,NA,97115,9.05496406433411,NA
"ATG",2020,12870.1868119838,NA,NA,NA,NA,97928,9.3322713394398,NA
"AUS",1986,32797.1796431992,8.08,NA,1.868,NA,16018400,10.3784672687518,2.08510472124234
"AUS",1987,33126.195391693,8.11,NA,1.845,NA,16263900,10.5450613872389,2.11706129674707
"AUS",1988,34460.2797399632,7.23,NA,1.831,NA,16532200,10.7255206049262,2.1519857334392
"AUS",1989,35190.1647293717,6.18,NA,1.838,NA,16814400,10.8991994669854,2.18871952410086
"AUS",1990,35911.3720771917,6.93,NA,1.902,41.3867583158244,17065100,11.0587498777313,2.22135298022728
"AUS",1991,35315.5059493529,9.58,9.58,1.849,41.5862211515661,17284000,11.2564488016922,2.24984705101337
"AUS",1992,35033.3896674752,10.73,10.73,1.888,41.7698491334622,17495000,11.4351696193343,2.2773127839319
"AUS",1993,36090.3842053156,10.87,10.87,1.859,41.8830300481944,17667000,11.5938035147577,2.29970191218776
"AUS",1994,37133.0413139226,9.72,9.72,1.842,42.2989214524969,17855000,11.7335483173918,2.32417375004881
"AUS",1995,38095.1290061946,8.47,8.47,1.822,42.699537330432,18072000,11.8570567764019,2.35242049906929
"AUS",1996,39056.1680099049,8.51,8.51,1.796,42.8636517410359,18311000,11.9658027089257,2.38353097379691
"AUS",1997,40153.6147166066,8.36,8.36,1.778,42.9359309615208,18517000,12.0593310112125,2.41034585996381
"AUS",1998,41555.9449080785,7.68,7.68,1.762,43.0515374089656,18711000,12.1434629034959,2.43559871392682
"AUS",1999,43168.2987221633,6.87,6.87,1.755,43.1899310050411,18926000,12.2279819882558,2.46358512424664
"AUS",2000,44334.4163924416,6.28,6.28,1.756,43.6364219532771,19153000,12.3236737663423,2.49313356677037
"AUS",2001,44585.2111928867,6.74,6.74,1.739,43.9407804695385,19413000,12.4153046220326,2.52697759785481
"AUS",2002,45806.7194040019,6.37,6.37,1.756,44.0576938427102,19651400,12.5159215576963,2.55800997097223
"AUS",2003,46595.9234893124,5.93,5.93,1.748,44.4426702563856,19895400,12.6268907427709,2.58977129245148
"AUS",2004,47926.7258598649,5.39,5.4,1.768,44.3359650404222,20127400,12.7455821780354,2.61997058172683
"AUS",2005,48813.9164122463,5.03,5.03,1.807,44.6662489067426,20394800,12.8711244718399,2.65477786600367
"AUS",2006,49443.2322862009,4.78,4.78,1.908,44.8361846734195,20697900,12.9265995927274,2.69423219608711
"AUS",2007,51024.20916188,4.38,4.38,1.959,44.9351936026875,20827600,12.9819293467348,2.71111516082423
"AUS",2008,51841.2609971277,4.23,4.23,1.984,45.0436439300021,21249200,13.0587388634746,2.76599455892116
"AUS",2009,51767.4024588708,5.56,5.56,1.971,45.1944728209886,21691700,13.1856542072768,2.82359449643987
"AUS",2010,52022.1255961876,5.21,5.21,1.928,45.087072706588,22031750,13.3765558056607,2.86785858401781
"AUS",2011,52567.7619238659,5.08,5.08,1.926,45.2848956840696,22340024,13.6303082070145,2.90798641031983
"AUS",2012,53682.0321439532,5.22,5.22,1.92,45.4355597731855,22733465,13.9302883502879,2.95920036968095
"AUS",2013,54129.9357689465,5.66,5.66,1.855,45.5565097836964,23128129,14.2526570621872,3.01057352615753
"AUS",2014,54679.4164458288,6.08,6.08,1.826,45.7403895651126,23475686,14.5653171853498,3.05581479504836
"AUS",2015,55079.8923433681,6.05,6.05,1.814,45.9090823133663,23815995,14.8546106880091,3.10011259648803
"AUS",2016,55728.6822551091,5.71,5.71,1.752,46.161210624569,24190907,15.1411186020755,3.14493553058884
"AUS",2017,56058.4659514366,5.59,5.59,1.741,46.3398683551227,24601860,15.4040208878559,3.19836141871706
"AUS",2018,56832.0504820575,5.3,5.3,1.74,46.5003995878571,24982688,15.6564752275591,3.24787091037205
"AUS",2019,57183.3793476238,5.16,5.16,1.657,46.6416050867847,25365745,15.9212017459054,NA
"AUS",2020,56307.2806848652,6.46,6.61,NA,NA,25687041,16.2130580672445,NA
"AUT",1986,30285.933643177,3.12,NA,1.45,NA,7569794,14.186377016896,91.6661903608622
"AUT",1987,30677.5444784051,3.79,NA,1.43,NA,7574586,14.352539325325,91.7242189392105
"AUT",1988,31643.8093644956,3.55,NA,1.45,NA,7585317,14.5800538985016,91.8541656575442
"AUT",1989,32726.0598533404,3.14,NA,1.45,NA,7619567,14.7856938047286,92.2689149915234
"AUT",1990,33888.9959832052,3.25,NA,1.46,41.0291410522882,7677850,14.9214734587191,92.9746912085251
"AUT",1991,34707.0717555948,3.42,3.42,1.51,41.1321174063652,7754891,15.0803433709852,93.9076168563817
"AUT",1992,35045.8447897486,3.59,3.59,1.51,41.6474851495969,7840709,15.1732622409105,94.9468273189634
"AUT",1993,34941.1438000899,4.25,4.25,1.5,41.9225979048187,7905633,15.2109974473162,95.7330225236135
"AUT",1994,35643.0281994678,3.54,3.54,1.47,42.9885505496395,7936118,15.2131144405539,96.1021797045289
"AUT",1995,36537.9935189467,4.35,4.35,1.42,43.2977032030866,7948278,15.1898575753734,96.2494308549285
"AUT",1996,37346.00747133,5.28,5.28,1.45,43.1923236923061,7959017,15.2452717139218,96.3794744490191
"AUT",1997,38084.702501734,5.15,5.15,1.39,43.3340960051252,7968041,15.2779029577949,96.4887503027367
"AUT",1998,39405.4152181248,5.52,5.52,1.37,43.5191171977424,7976789,15.3033745592926,96.5946839428433
"AUT",1999,40727.4844977123,4.7,4.7,1.34,43.5043634990705,7992324,15.3368732993811,96.7828045531606
"AUT",2000,42001.210774577,4.69,4.69,1.36,43.5132706795941,8011566,15.3899061080573,97.0158149673044
"AUT",2001,42370.9302536426,4.01,4.01,1.33,43.7584164753744,8042293,15.5200556994364,97.3879026398644
"AUT",2002,42859.3299380524,4.85,4.85,1.39,44.2855434983684,8081957,15.6503383403742,97.8682126422863
"AUT",2003,43052.602598004,4.78,4.78,1.38,44.3734760427788,8121423,15.7943539095375,98.3461249697263
"AUT",2004,43956.5829032552,5.83,5.83,1.42,45.1138619039408,8171966,15.9729846333216,98.9581738919835
"AUT",2005,44637.8560109729,5.63,5.63,1.41,45.2546090889699,8227829,16.1973187620023,99.6346451925406
"AUT",2006,45951.7346365426,5.24,5.24,1.41,45.4312489033029,8268641,16.4899751283683,100.128856866069
"AUT",2007,47510.2937856663,4.86,4.86,1.38,45.4940930240603,8295487,16.8229160965761,100.456380634067
"AUT",2008,48053.4823567215,4.13,4.13,1.42,45.7299864530735,8321496,17.1735120119422,100.771343457095
"AUT",2009,46123.4911031965,5.3,5.3,1.39,46.0429019971538,8343323,17.5052310119254,101.035663251714
"AUT",2010,46858.0432733717,4.82,4.82,1.44,46.1403778286113,8363404,17.798383795193,101.28742536726
"AUT",2011,48065.3165411898,4.56,4.56,1.43,46.336183969388,8391643,18.0531001297569,101.641731568174
"AUT",2012,48172.2381151452,4.87,4.87,1.44,46.513702740732,8429991,18.2744944353991,102.114870266734
"AUT",2013,47901.366129632,5.33,5.34,1.44,46.5822439684282,8479823,18.4729790330719,102.747125322606
"AUT",2014,47842.7489082353,5.62,5.62,1.46,46.7059590828889,8546356,18.6596177413585,103.563321740606
"AUT",2015,47789.3850154389,5.72,5.72,1.49,46.6778857944501,8642699,18.8404776774295,104.734597673291
"AUT",2016,48215.8905287218,6.01,6.01,1.53,46.7016145970273,8736668,18.9091469471555,105.873339796413
"AUT",2017,49031.1070286152,5.5,5.5,1.52,46.6178936064356,8797566,18.9565733220815,106.61131846825
"AUT",2018,50051.7859126367,4.85,4.85,1.47,46.4289090724555,8840521,19.0015664595899,107.131858943286
"AUT",2019,50536.6641459983,4.49,4.49,1.46,46.4177452767426,8879920,19.0756062856682,NA
"AUT",2020,47008.7104329678,5.36,5.77,NA,NA,8917205,19.2040036427437,NA
"AZE",1986,NA,NA,NA,2.9,NA,6778631,4.60069772272367,81.457286371775
"AZE",1987,NA,NA,NA,2.9026,NA,6893486,4.56046277871772,82.837473112465
"AZE",1988,NA,NA,NA,2.8,NA,7010027,4.54085269571715,84.2379201365106
"AZE",1989,NA,NA,NA,2.8,NA,7126877,4.56394599545018,85.6420803441604
"AZE",1990,3167.4566884871,NA,NA,2.74,48.1180690478028,7159000,4.64122728887506,86.0280952209284
"AZE",1991,3096.83559818653,0.11,0.9,2.87,48.1067306242423,7271000,4.7513246899815,87.3739740677986
"AZE",1992,2360.90882074801,0.17,1.8,2.74,48.3283721107574,7382000,4.89575244722713,88.7078361392504
"AZE",1993,1788.16653179266,0.52,4.5,2.7,48.701881268969,7495000,5.051561947275,90.0657317615391
"AZE",1994,1416.61884326386,0.65,6.3,2.52,49.0232553957418,7597000,5.19388555629652,91.2914428542245
"AZE",1995,1235.15043403456,0.8,7.2,2.29,49.1247157598435,7685000,5.31327937871941,92.3489190910511
"AZE",1996,1238.63567420925,0.9,8.1,2.06,49.1720801232517,7763000,5.44636386515373,93.2862275736929
"AZE",1997,1297.895500517,1.03,9.1,2.07,49.1913772386429,7838250,5.55038389193188,94.1904899239338
"AZE",1998,1414.19846659623,1.13,10,2,49.2157299296696,7913000,5.6406928492892,95.2317912675107
"AZE",1999,1505.57806550828,16.25,10.9,2.07,49.2565662777833,7982750,5.73822659342553,96.5207665800133
"AZE",2000,1659.01197218566,11.78,11.78,2,49.2389394276817,8048600,5.84989722065495,97.434779976999
"AZE",2001,1809.18278786071,10.91,10.91,1.8,49.1305032259277,8111200,6.06213169266263,98.1937920681807
"AZE",2002,1965.23115605121,10.04,10.04,1.8,49.010585194888,8171950,6.27835169995727,98.9124645960929
"AZE",2003,2149.50028837439,9.17,9.17,1.9,48.7776977362351,8234100,6.46469331273718,99.6237235638581
"AZE",2004,2327.94187189226,7.99,7.99,2.0535,48.7963985620493,8306500,6.5743940131704,100.475372556609
"AZE",2005,2948.5733802154,7.26,7.26,2,48.5937711804567,8391850,6.58588844430677,101.522501814662
