"iso3","year","cow_code","country_name","variable","regime"
"SAU",1906,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",1906,625,"Sudan","v2x_regime_amb_interpol",0
"SEN",1906,433,"Senegal","v2x_regime_amb_interpol",0
"SGP",1906,830,"Singapore","v2x_regime_amb_interpol",0
"SLB",1906,940,"Solomon Islands","v2x_regime_amb_interpol",0
"SLE",1906,451,"Sierra Leone","v2x_regime_amb_interpol",0
"SLV",1906,92,"El Salvador","v2x_regime_amb_interpol",0
"SOM",1906,520,"Somalia","v2x_regime_amb_interpol",0
"SRB",1906,NA,"Serbia","v2x_regime_amb_interpol",0
"SSD",1906,626,"South Sudan","v2x_regime_amb_interpol",0
"SUR",1906,115,"Suriname","v2x_regime_amb_interpol",0
"SVK",1906,317,"Slovakia","v2x_regime_amb_interpol",0
"SVN",1906,349,"Slovenia","v2x_regime_amb_interpol",0
"SWE",1906,380,"Sweden","v2x_regime_amb_interpol",0
"SWZ",1906,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",1906,652,"Syria","v2x_regime_amb_interpol",0
"TCD",1906,483,"Chad","v2x_regime_amb_interpol",0
"TGO",1906,461,"Togo","v2x_regime_amb_interpol",0
"THA",1906,800,"Thailand","v2x_regime_amb_interpol",0
"TJK",1906,702,"Tajikistan","v2x_regime_amb_interpol",0
"TKM",1906,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",1906,860,"Timor-Leste","v2x_regime_amb_interpol",0
"TTO",1906,52,"Trinidad and Tobago","v2x_regime_amb_interpol",0
"TUN",1906,616,"Tunisia","v2x_regime_amb_interpol",0
"TUR",1906,640,"Turkey","v2x_regime_amb_interpol",0
"TZA",1906,510,"Tanzania","v2x_regime_amb_interpol",0
"UGA",1906,500,"Uganda","v2x_regime_amb_interpol",0
"UKR",1906,369,"Ukraine","v2x_regime_amb_interpol",0
"URY",1906,165,"Uruguay","v2x_regime_amb_interpol",3
"USA",1906,2,"United States of America","v2x_regime_amb_interpol",3
"UZB",1906,704,"Uzbekistan","v2x_regime_amb_interpol",0
"VEN",1906,101,"Venezuela","v2x_regime_amb_interpol",0
"VNM",1906,816,"Vietnam","v2x_regime_amb_interpol",0
"YEM",1906,679,"Yemen","v2x_regime_amb_interpol",0
"ZAF",1906,560,"South Africa","v2x_regime_amb_interpol",0
"ZMB",1906,551,"Zambia","v2x_regime_amb_interpol",0
"ZWE",1906,552,"Zimbabwe","v2x_regime_amb_interpol",0
"AFG",1907,700,"Afghanistan","v2x_regime_amb_interpol",0
"AGO",1907,540,"Angola","v2x_regime_amb_interpol",0
"ALB",1907,339,"Albania","v2x_regime_amb_interpol",0
"ARE",1907,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",1907,160,"Argentina","v2x_regime_amb_interpol",0
"ARM",1907,371,"Armenia","v2x_regime_amb_interpol",0
"AUS",1907,900,"Australia","v2x_regime_amb_interpol",8
"AUT",1907,305,"Austria","v2x_regime_amb_interpol",0
"AZE",1907,373,"Azerbaijan","v2x_regime_amb_interpol",0
"BDI",1907,516,"Burundi","v2x_regime_amb_interpol",0
"BEL",1907,211,"Belgium","v2x_regime_amb_interpol",8
"BEN",1907,434,"Benin","v2x_regime_amb_interpol",0
"BFA",1907,439,"Burkina Faso","v2x_regime_amb_interpol",0
"BGD",1907,771,"Bangladesh","v2x_regime_amb_interpol",0
"BGR",1907,355,"Bulgaria","v2x_regime_amb_interpol",0
"BHR",1907,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",1907,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",0
"BLR",1907,370,"Belarus","v2x_regime_amb_interpol",0
"BOL",1907,145,"Bolivia","v2x_regime_amb_interpol",3
"BRA",1907,140,"Brazil","v2x_regime_amb_interpol",3
"BTN",1907,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",1907,571,"Botswana","v2x_regime_amb_interpol",0
"CAF",1907,482,"Central African Republic","v2x_regime_amb_interpol",0
"CAN",1907,20,"Canada","v2x_regime_amb_interpol",4
"CHE",1907,225,"Switzerland","v2x_regime_amb_interpol",9
"CHL",1907,155,"Chile","v2x_regime_amb_interpol",3
"CHN",1907,710,"China","v2x_regime_amb_interpol",0
"CIV",1907,437,"Ivory Coast","v2x_regime_amb_interpol",0
"CMR",1907,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",1907,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",0
"COG",1907,484,"Republic of the Congo","v2x_regime_amb_interpol",0
"COL",1907,100,"Colombia","v2x_regime_amb_interpol",0
"COM",1907,581,"Comoros","v2x_regime_amb_interpol",0
"CPV",1907,402,"Cape Verde","v2x_regime_amb_interpol",0
"CRI",1907,94,"Costa Rica","v2x_regime_amb_interpol",0
"CUB",1907,40,"Cuba","v2x_regime_amb_interpol",0
"CYP",1907,352,"Cyprus","v2x_regime_amb_interpol",0
"CZE",1907,316,"Czech Republic","v2x_regime_amb_interpol",0
"DEU",1907,255,"Germany","v2x_regime_amb_interpol",0
"DJI",1907,522,"Djibouti","v2x_regime_amb_interpol",0
"DNK",1907,390,"Denmark","v2x_regime_amb_interpol",8
"DOM",1907,42,"Dominican Republic","v2x_regime_amb_interpol",0
"DZA",1907,615,"Algeria","v2x_regime_amb_interpol",0
"ECU",1907,130,"Ecuador","v2x_regime_amb_interpol",0
"EGY",1907,651,"Egypt","v2x_regime_amb_interpol",0
"ESP",1907,230,"Spain","v2x_regime_amb_interpol",0
"EST",1907,366,"Estonia","v2x_regime_amb_interpol",0
"ETH",1907,530,"Ethiopia","v2x_regime_amb_interpol",0
"FIN",1907,375,"Finland","v2x_regime_amb_interpol",0
"FJI",1907,950,"Fiji","v2x_regime_amb_interpol",0
"FRA",1907,220,"France","v2x_regime_amb_interpol",6
"GAB",1907,481,"Gabon","v2x_regime_amb_interpol",0
"GBR",1907,200,"United Kingdom","v2x_regime_amb_interpol",3
"GEO",1907,372,"Georgia","v2x_regime_amb_interpol",0
"GHA",1907,452,"Ghana","v2x_regime_amb_interpol",0
"GIN",1907,438,"Guinea","v2x_regime_amb_interpol",0
"GMB",1907,420,"The Gambia","v2x_regime_amb_interpol",0
"GNB",1907,404,"Guinea-Bissau","v2x_regime_amb_interpol",0
"GNQ",1907,411,"Equatorial Guinea","v2x_regime_amb_interpol",0
"GRC",1907,350,"Greece","v2x_regime_amb_interpol",3
"GTM",1907,90,"Guatemala","v2x_regime_amb_interpol",0
"GUY",1907,110,"Guyana","v2x_regime_amb_interpol",0
"HND",1907,91,"Honduras","v2x_regime_amb_interpol",3
"HRV",1907,344,"Croatia","v2x_regime_amb_interpol",0
"HTI",1907,41,"Haiti","v2x_regime_amb_interpol",1
"HUN",1907,310,"Hungary","v2x_regime_amb_interpol",3
"IDN",1907,850,"Indonesia","v2x_regime_amb_interpol",0
"IND",1907,750,"India","v2x_regime_amb_interpol",0
"IRL",1907,205,"Ireland","v2x_regime_amb_interpol",3
"IRN",1907,630,"Iran","v2x_regime_amb_interpol",0
"IRQ",1907,645,"Iraq","v2x_regime_amb_interpol",0
"ISR",1907,666,"Israel","v2x_regime_amb_interpol",0
"ITA",1907,325,"Italy","v2x_regime_amb_interpol",3
"JAM",1907,51,"Jamaica","v2x_regime_amb_interpol",0
"JOR",1907,663,"Jordan","v2x_regime_amb_interpol",0
"JPN",1907,740,"Japan","v2x_regime_amb_interpol",0
"KAZ",1907,705,"Kazakhstan","v2x_regime_amb_interpol",0
"KEN",1907,501,"Kenya","v2x_regime_amb_interpol",0
"KGZ",1907,703,"Kyrgyzstan","v2x_regime_amb_interpol",0
"KHM",1907,811,"Cambodia","v2x_regime_amb_interpol",0
"KOR",1907,732,"South Korea","v2x_regime_amb_interpol",0
"KWT",1907,690,"Kuwait","v2x_regime_amb_interpol",0
"LAO",1907,812,"Laos","v2x_regime_amb_interpol",0
"LBN",1907,660,"Lebanon","v2x_regime_amb_interpol",0
"LBR",1907,450,"Liberia","v2x_regime_amb_interpol",3
"LBY",1907,620,"Libya","v2x_regime_amb_interpol",0
"LKA",1907,780,"Sri Lanka","v2x_regime_amb_interpol",0
"LSO",1907,570,"Lesotho","v2x_regime_amb_interpol",0
"LTU",1907,368,"Lithuania","v2x_regime_amb_interpol",0
"LUX",1907,212,"Luxembourg","v2x_regime_amb_interpol",3
"LVA",1907,367,"Latvia","v2x_regime_amb_interpol",0
"MAR",1907,600,"Morocco","v2x_regime_amb_interpol",0
"MDA",1907,359,"Moldova","v2x_regime_amb_interpol",0
"MDG",1907,580,"Madagascar","v2x_regime_amb_interpol",0
"MEX",1907,70,"Mexico","v2x_regime_amb_interpol",0
"MKD",1907,343,"Macedonia","v2x_regime_amb_interpol",0
"MLI",1907,432,"Mali","v2x_regime_amb_interpol",0
"MMR",1907,775,"Burma/Myanmar","v2x_regime_amb_interpol",0
"MNE",1907,341,"Montenegro","v2x_regime_amb_interpol",0
"MNG",1907,712,"Mongolia","v2x_regime_amb_interpol",0
"MOZ",1907,541,"Mozambique","v2x_regime_amb_interpol",0
"MRT",1907,435,"Mauritania","v2x_regime_amb_interpol",0
"MUS",1907,590,"Mauritius","v2x_regime_amb_interpol",0
"MWI",1907,553,"Malawi","v2x_regime_amb_interpol",0
"MYS",1907,820,"Malaysia","v2x_regime_amb_interpol",0
"NAM",1907,565,"Namibia","v2x_regime_amb_interpol",0
"NER",1907,436,"Niger","v2x_regime_amb_interpol",0
"NGA",1907,475,"Nigeria","v2x_regime_amb_interpol",0
"NIC",1907,93,"Nicaragua","v2x_regime_amb_interpol",0
"NLD",1907,210,"Netherlands","v2x_regime_amb_interpol",4
"NOR",1907,385,"Norway","v2x_regime_amb_interpol",8
"NPL",1907,790,"Nepal","v2x_regime_amb_interpol",0
"NZL",1907,920,"New Zealand","v2x_regime_amb_interpol",7
"OMN",1907,698,"Oman","v2x_regime_amb_interpol",0
"PAK",1907,770,"Pakistan","v2x_regime_amb_interpol",0
"PAN",1907,95,"Panama","v2x_regime_amb_interpol",3
"PER",1907,135,"Peru","v2x_regime_amb_interpol",3
"PHL",1907,840,"Philippines","v2x_regime_amb_interpol",0
"PNG",1907,910,"Papua New Guinea","v2x_regime_amb_interpol",0
"POL",1907,290,"Poland","v2x_regime_amb_interpol",0
"PRK",1907,731,"North Korea","v2x_regime_amb_interpol",0
"PRT",1907,235,"Portugal","v2x_regime_amb_interpol",0
"PRY",1907,150,"Paraguay","v2x_regime_amb_interpol",0
"QAT",1907,694,"Qatar","v2x_regime_amb_interpol",0
"ROU",1907,360,"Romania","v2x_regime_amb_interpol",0
"RUS",1907,365,"Russia","v2x_regime_amb_interpol",0
"RWA",1907,517,"Rwanda","v2x_regime_amb_interpol",0
"SAU",1907,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",1907,625,"Sudan","v2x_regime_amb_interpol",0
"SEN",1907,433,"Senegal","v2x_regime_amb_interpol",0
"SGP",1907,830,"Singapore","v2x_regime_amb_interpol",0
"SLB",1907,940,"Solomon Islands","v2x_regime_amb_interpol",0
"SLE",1907,451,"Sierra Leone","v2x_regime_amb_interpol",0
"SLV",1907,92,"El Salvador","v2x_regime_amb_interpol",1
"SOM",1907,520,"Somalia","v2x_regime_amb_interpol",0
"SRB",1907,NA,"Serbia","v2x_regime_amb_interpol",0
"SSD",1907,626,"South Sudan","v2x_regime_amb_interpol",0
"SUR",1907,115,"Suriname","v2x_regime_amb_interpol",0
"SVK",1907,317,"Slovakia","v2x_regime_amb_interpol",0
"SVN",1907,349,"Slovenia","v2x_regime_amb_interpol",0
"SWE",1907,380,"Sweden","v2x_regime_amb_interpol",0
"SWZ",1907,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",1907,652,"Syria","v2x_regime_amb_interpol",0
"TCD",1907,483,"Chad","v2x_regime_amb_interpol",0
"TGO",1907,461,"Togo","v2x_regime_amb_interpol",0
"THA",1907,800,"Thailand","v2x_regime_amb_interpol",0
"TJK",1907,702,"Tajikistan","v2x_regime_amb_interpol",0
"TKM",1907,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",1907,860,"Timor-Leste","v2x_regime_amb_interpol",0
"TTO",1907,52,"Trinidad and Tobago","v2x_regime_amb_interpol",0
"TUN",1907,616,"Tunisia","v2x_regime_amb_interpol",0
"TUR",1907,640,"Turkey","v2x_regime_amb_interpol",0
"TZA",1907,510,"Tanzania","v2x_regime_amb_interpol",0
"UGA",1907,500,"Uganda","v2x_regime_amb_interpol",0
"UKR",1907,369,"Ukraine","v2x_regime_amb_interpol",0
"URY",1907,165,"Uruguay","v2x_regime_amb_interpol",3
"USA",1907,2,"United States of America","v2x_regime_amb_interpol",3
"UZB",1907,704,"Uzbekistan","v2x_regime_amb_interpol",0
"VEN",1907,101,"Venezuela","v2x_regime_amb_interpol",0
"VNM",1907,816,"Vietnam","v2x_regime_amb_interpol",0
"YEM",1907,679,"Yemen","v2x_regime_amb_interpol",0
"ZAF",1907,560,"South Africa","v2x_regime_amb_interpol",0
"ZMB",1907,551,"Zambia","v2x_regime_amb_interpol",0
"ZWE",1907,552,"Zimbabwe","v2x_regime_amb_interpol",0
"AFG",1908,700,"Afghanistan","v2x_regime_amb_interpol",0
"AGO",1908,540,"Angola","v2x_regime_amb_interpol",0
"ALB",1908,339,"Albania","v2x_regime_amb_interpol",0
"ARE",1908,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",1908,160,"Argentina","v2x_regime_amb_interpol",0
"ARM",1908,371,"Armenia","v2x_regime_amb_interpol",0
"AUS",1908,900,"Australia","v2x_regime_amb_interpol",8
"AUT",1908,305,"Austria","v2x_regime_amb_interpol",0
"AZE",1908,373,"Azerbaijan","v2x_regime_amb_interpol",0
"BDI",1908,516,"Burundi","v2x_regime_amb_interpol",0
"BEL",1908,211,"Belgium","v2x_regime_amb_interpol",8
"BEN",1908,434,"Benin","v2x_regime_amb_interpol",0
"BFA",1908,439,"Burkina Faso","v2x_regime_amb_interpol",0
"BGD",1908,771,"Bangladesh","v2x_regime_amb_interpol",0
"BGR",1908,355,"Bulgaria","v2x_regime_amb_interpol",0
"BHR",1908,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",1908,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",0
"BLR",1908,370,"Belarus","v2x_regime_amb_interpol",0
"BOL",1908,145,"Bolivia","v2x_regime_amb_interpol",3
"BRA",1908,140,"Brazil","v2x_regime_amb_interpol",3
"BTN",1908,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",1908,571,"Botswana","v2x_regime_amb_interpol",0
"CAF",1908,482,"Central African Republic","v2x_regime_amb_interpol",0
"CAN",1908,20,"Canada","v2x_regime_amb_interpol",4
"CHE",1908,225,"Switzerland","v2x_regime_amb_interpol",9
"CHL",1908,155,"Chile","v2x_regime_amb_interpol",3
"CHN",1908,710,"China","v2x_regime_amb_interpol",0
"CIV",1908,437,"Ivory Coast","v2x_regime_amb_interpol",0
"CMR",1908,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",1908,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",0
"COG",1908,484,"Republic of the Congo","v2x_regime_amb_interpol",0
"COL",1908,100,"Colombia","v2x_regime_amb_interpol",0
"COM",1908,581,"Comoros","v2x_regime_amb_interpol",0
"CPV",1908,402,"Cape Verde","v2x_regime_amb_interpol",0
"CRI",1908,94,"Costa Rica","v2x_regime_amb_interpol",0
"CUB",1908,40,"Cuba","v2x_regime_amb_interpol",3
"CYP",1908,352,"Cyprus","v2x_regime_amb_interpol",0
"CZE",1908,316,"Czech Republic","v2x_regime_amb_interpol",0
"DEU",1908,255,"Germany","v2x_regime_amb_interpol",0
"DJI",1908,522,"Djibouti","v2x_regime_amb_interpol",0
"DNK",1908,390,"Denmark","v2x_regime_amb_interpol",8
"DOM",1908,42,"Dominican Republic","v2x_regime_amb_interpol",0
"DZA",1908,615,"Algeria","v2x_regime_amb_interpol",0
"ECU",1908,130,"Ecuador","v2x_regime_amb_interpol",0
"EGY",1908,651,"Egypt","v2x_regime_amb_interpol",0
"ESP",1908,230,"Spain","v2x_regime_amb_interpol",0
"EST",1908,366,"Estonia","v2x_regime_amb_interpol",0
"ETH",1908,530,"Ethiopia","v2x_regime_amb_interpol",0
"FIN",1908,375,"Finland","v2x_regime_amb_interpol",0
"FJI",1908,950,"Fiji","v2x_regime_amb_interpol",0
"FRA",1908,220,"France","v2x_regime_amb_interpol",6
"GAB",1908,481,"Gabon","v2x_regime_amb_interpol",0
"GBR",1908,200,"United Kingdom","v2x_regime_amb_interpol",3
"GEO",1908,372,"Georgia","v2x_regime_amb_interpol",0
"GHA",1908,452,"Ghana","v2x_regime_amb_interpol",0
"GIN",1908,438,"Guinea","v2x_regime_amb_interpol",0
"GMB",1908,420,"The Gambia","v2x_regime_amb_interpol",0
"GNB",1908,404,"Guinea-Bissau","v2x_regime_amb_interpol",0
"GNQ",1908,411,"Equatorial Guinea","v2x_regime_amb_interpol",0
"GRC",1908,350,"Greece","v2x_regime_amb_interpol",3
"GTM",1908,90,"Guatemala","v2x_regime_amb_interpol",0
"GUY",1908,110,"Guyana","v2x_regime_amb_interpol",0
"HND",1908,91,"Honduras","v2x_regime_amb_interpol",0
"HRV",1908,344,"Croatia","v2x_regime_amb_interpol",0
"HTI",1908,41,"Haiti","v2x_regime_amb_interpol",0
"HUN",1908,310,"Hungary","v2x_regime_amb_interpol",3
"IDN",1908,850,"Indonesia","v2x_regime_amb_interpol",0
"IND",1908,750,"India","v2x_regime_amb_interpol",0
"IRL",1908,205,"Ireland","v2x_regime_amb_interpol",3
"IRN",1908,630,"Iran","v2x_regime_amb_interpol",0
"IRQ",1908,645,"Iraq","v2x_regime_amb_interpol",0
"ISR",1908,666,"Israel","v2x_regime_amb_interpol",0
"ITA",1908,325,"Italy","v2x_regime_amb_interpol",3
"JAM",1908,51,"Jamaica","v2x_regime_amb_interpol",0
"JOR",1908,663,"Jordan","v2x_regime_amb_interpol",0
"JPN",1908,740,"Japan","v2x_regime_amb_interpol",0
"KAZ",1908,705,"Kazakhstan","v2x_regime_amb_interpol",0
"KEN",1908,501,"Kenya","v2x_regime_amb_interpol",0
"KGZ",1908,703,"Kyrgyzstan","v2x_regime_amb_interpol",0
"KHM",1908,811,"Cambodia","v2x_regime_amb_interpol",0
"KOR",1908,732,"South Korea","v2x_regime_amb_interpol",0
"KWT",1908,690,"Kuwait","v2x_regime_amb_interpol",0
"LAO",1908,812,"Laos","v2x_regime_amb_interpol",0
"LBN",1908,660,"Lebanon","v2x_regime_amb_interpol",0
"LBR",1908,450,"Liberia","v2x_regime_amb_interpol",3
"LBY",1908,620,"Libya","v2x_regime_amb_interpol",0
"LKA",1908,780,"Sri Lanka","v2x_regime_amb_interpol",0
"LSO",1908,570,"Lesotho","v2x_regime_amb_interpol",0
"LTU",1908,368,"Lithuania","v2x_regime_amb_interpol",0
"LUX",1908,212,"Luxembourg","v2x_regime_amb_interpol",3
"LVA",1908,367,"Latvia","v2x_regime_amb_interpol",0
"MAR",1908,600,"Morocco","v2x_regime_amb_interpol",0
"MDA",1908,359,"Moldova","v2x_regime_amb_interpol",0
"MDG",1908,580,"Madagascar","v2x_regime_amb_interpol",0
"MEX",1908,70,"Mexico","v2x_regime_amb_interpol",0
"MKD",1908,343,"Macedonia","v2x_regime_amb_interpol",0
"MLI",1908,432,"Mali","v2x_regime_amb_interpol",0
"MMR",1908,775,"Burma/Myanmar","v2x_regime_amb_interpol",0
"MNE",1908,341,"Montenegro","v2x_regime_amb_interpol",0
"MNG",1908,712,"Mongolia","v2x_regime_amb_interpol",0
"MOZ",1908,541,"Mozambique","v2x_regime_amb_interpol",0
"MRT",1908,435,"Mauritania","v2x_regime_amb_interpol",0
"MUS",1908,590,"Mauritius","v2x_regime_amb_interpol",0
"MWI",1908,553,"Malawi","v2x_regime_amb_interpol",0
"MYS",1908,820,"Malaysia","v2x_regime_amb_interpol",0
"NAM",1908,565,"Namibia","v2x_regime_amb_interpol",0
"NER",1908,436,"Niger","v2x_regime_amb_interpol",0
"NGA",1908,475,"Nigeria","v2x_regime_amb_interpol",0
"NIC",1908,93,"Nicaragua","v2x_regime_amb_interpol",0
"NLD",1908,210,"Netherlands","v2x_regime_amb_interpol",4
"NOR",1908,385,"Norway","v2x_regime_amb_interpol",8
"NPL",1908,790,"Nepal","v2x_regime_amb_interpol",0
"NZL",1908,920,"New Zealand","v2x_regime_amb_interpol",7
"OMN",1908,698,"Oman","v2x_regime_amb_interpol",0
"PAK",1908,770,"Pakistan","v2x_regime_amb_interpol",0
"PAN",1908,95,"Panama","v2x_regime_amb_interpol",3
"PER",1908,135,"Peru","v2x_regime_amb_interpol",3
"PHL",1908,840,"Philippines","v2x_regime_amb_interpol",0
"PNG",1908,910,"Papua New Guinea","v2x_regime_amb_interpol",0
"POL",1908,290,"Poland","v2x_regime_amb_interpol",0
"PRK",1908,731,"North Korea","v2x_regime_amb_interpol",0
"PRT",1908,235,"Portugal","v2x_regime_amb_interpol",0
"PRY",1908,150,"Paraguay","v2x_regime_amb_interpol",0
"QAT",1908,694,"Qatar","v2x_regime_amb_interpol",0
"ROU",1908,360,"Romania","v2x_regime_amb_interpol",0
"RUS",1908,365,"Russia","v2x_regime_amb_interpol",0
"RWA",1908,517,"Rwanda","v2x_regime_amb_interpol",0
"SAU",1908,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",1908,625,"Sudan","v2x_regime_amb_interpol",0
"SEN",1908,433,"Senegal","v2x_regime_amb_interpol",0
"SGP",1908,830,"Singapore","v2x_regime_amb_interpol",0
"SLB",1908,940,"Solomon Islands","v2x_regime_amb_interpol",0
"SLE",1908,451,"Sierra Leone","v2x_regime_amb_interpol",0
"SLV",1908,92,"El Salvador","v2x_regime_amb_interpol",1
"SOM",1908,520,"Somalia","v2x_regime_amb_interpol",0
"SRB",1908,NA,"Serbia","v2x_regime_amb_interpol",0
"SSD",1908,626,"South Sudan","v2x_regime_amb_interpol",0
"SUR",1908,115,"Suriname","v2x_regime_amb_interpol",0
"SVK",1908,317,"Slovakia","v2x_regime_amb_interpol",0
"SVN",1908,349,"Slovenia","v2x_regime_amb_interpol",0
"SWE",1908,380,"Sweden","v2x_regime_amb_interpol",0
"SWZ",1908,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",1908,652,"Syria","v2x_regime_amb_interpol",0
"TCD",1908,483,"Chad","v2x_regime_amb_interpol",0
"TGO",1908,461,"Togo","v2x_regime_amb_interpol",0
"THA",1908,800,"Thailand","v2x_regime_amb_interpol",0
"TJK",1908,702,"Tajikistan","v2x_regime_amb_interpol",0
"TKM",1908,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",1908,860,"Timor-Leste","v2x_regime_amb_interpol",0
"TTO",1908,52,"Trinidad and Tobago","v2x_regime_amb_interpol",0
"TUN",1908,616,"Tunisia","v2x_regime_amb_interpol",0
"TUR",1908,640,"Turkey","v2x_regime_amb_interpol",0
"TZA",1908,510,"Tanzania","v2x_regime_amb_interpol",0
"UGA",1908,500,"Uganda","v2x_regime_amb_interpol",0
"UKR",1908,369,"Ukraine","v2x_regime_amb_interpol",0
"URY",1908,165,"Uruguay","v2x_regime_amb_interpol",1
"USA",1908,2,"United States of America","v2x_regime_amb_interpol",3
"UZB",1908,704,"Uzbekistan","v2x_regime_amb_interpol",0
"VEN",1908,101,"Venezuela","v2x_regime_amb_interpol",0
"VNM",1908,816,"Vietnam","v2x_regime_amb_interpol",0
"YEM",1908,679,"Yemen","v2x_regime_amb_interpol",0
"ZAF",1908,560,"South Africa","v2x_regime_amb_interpol",0
"ZMB",1908,551,"Zambia","v2x_regime_amb_interpol",0
"ZWE",1908,552,"Zimbabwe","v2x_regime_amb_interpol",0
"AFG",1909,700,"Afghanistan","v2x_regime_amb_interpol",0
"AGO",1909,540,"Angola","v2x_regime_amb_interpol",0
"ALB",1909,339,"Albania","v2x_regime_amb_interpol",0
"ARE",1909,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",1909,160,"Argentina","v2x_regime_amb_interpol",0
"ARM",1909,371,"Armenia","v2x_regime_amb_interpol",0
"AUS",1909,900,"Australia","v2x_regime_amb_interpol",8
"AUT",1909,305,"Austria","v2x_regime_amb_interpol",0
"AZE",1909,373,"Azerbaijan","v2x_regime_amb_interpol",0
"BDI",1909,516,"Burundi","v2x_regime_amb_interpol",0
"BEL",1909,211,"Belgium","v2x_regime_amb_interpol",8
"BEN",1909,434,"Benin","v2x_regime_amb_interpol",0
"BFA",1909,439,"Burkina Faso","v2x_regime_amb_interpol",0
"BGD",1909,771,"Bangladesh","v2x_regime_amb_interpol",0
"BGR",1909,355,"Bulgaria","v2x_regime_amb_interpol",0
"BHR",1909,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",1909,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",0
"BLR",1909,370,"Belarus","v2x_regime_amb_interpol",0
"BOL",1909,145,"Bolivia","v2x_regime_amb_interpol",3
"BRA",1909,140,"Brazil","v2x_regime_amb_interpol",3
"BTN",1909,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",1909,571,"Botswana","v2x_regime_amb_interpol",0
"CAF",1909,482,"Central African Republic","v2x_regime_amb_interpol",0
"CAN",1909,20,"Canada","v2x_regime_amb_interpol",4
"CHE",1909,225,"Switzerland","v2x_regime_amb_interpol",9
"CHL",1909,155,"Chile","v2x_regime_amb_interpol",3
"CHN",1909,710,"China","v2x_regime_amb_interpol",0
"CIV",1909,437,"Ivory Coast","v2x_regime_amb_interpol",0
"CMR",1909,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",1909,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",0
"COG",1909,484,"Republic of the Congo","v2x_regime_amb_interpol",0
"COL",1909,100,"Colombia","v2x_regime_amb_interpol",0
"COM",1909,581,"Comoros","v2x_regime_amb_interpol",0
"CPV",1909,402,"Cape Verde","v2x_regime_amb_interpol",0
"CRI",1909,94,"Costa Rica","v2x_regime_amb_interpol",3
"CUB",1909,40,"Cuba","v2x_regime_amb_interpol",3
