"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1990","1990","PC","Percentage","0","Units",,,0.42,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1991","1991","PC","Percentage","0","Units",,,0.378,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1992","1992","PC","Percentage","0","Units",,,0.373,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1993","1993","PC","Percentage","0","Units",,,0.412,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1994","1994","PC","Percentage","0","Units",,,0.579,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1995","1995","PC","Percentage","0","Units",,,0.789,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1996","1996","PC","Percentage","0","Units",,,0.854,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1997","1997","PC","Percentage","0","Units",,,0.882,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1998","1998","PC","Percentage","0","Units",,,0.969,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1999","1999","PC","Percentage","0","Units",,,0.972,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2000","2000","PC","Percentage","0","Units",,,0.9,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2001","2001","PC","Percentage","0","Units",,,0.913,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2002","2002","PC","Percentage","0","Units",,,0.903,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2003","2003","PC","Percentage","0","Units",,,0.847,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2004","2004","PC","Percentage","0","Units",,,0.803,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2005","2005","PC","Percentage","0","Units",,,0.839,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2006","2006","PC","Percentage","0","Units",,,5.332,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2007","2007","PC","Percentage","0","Units",,,5.2,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2008","2008","PC","Percentage","0","Units",,,5.624,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2009","2009","PC","Percentage","0","Units",,,6.129,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2010","2010","PC","Percentage","0","Units",,,6.222,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1987","1987","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1988","1988","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1989","1989","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1990","1990","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1991","1991","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1992","1992","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1993","1993","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1994","1994","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1995","1995","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1996","1996","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1997","1997","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1998","1998","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","1999","1999","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","2000","2000","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","2001","2001","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","2002","2002","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","2003","2003","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","2004","2004","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","2005","2005","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","2006","2006","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","2007","2007","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","2008","2008","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","2009","2009","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NZL","New Zealand","2010","2010","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1987","1987","PC","Percentage","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1988","1988","PC","Percentage","0","Units",,,0.419,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1989","1989","PC","Percentage","0","Units",,,0.475,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1990","1990","PC","Percentage","0","Units",,,1.123,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1991","1991","PC","Percentage","0","Units",,,1.171,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1992","1992","PC","Percentage","0","Units",,,1.084,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1993","1993","PC","Percentage","0","Units",,,0.98,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1994","1994","PC","Percentage","0","Units",,,0.886,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1995","1995","PC","Percentage","0","Units",,,0.905,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1996","1996","PC","Percentage","0","Units",,,1.115,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1997","1997","PC","Percentage","0","Units",,,1.03,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1998","1998","PC","Percentage","0","Units",,,1.141,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","1999","1999","PC","Percentage","0","Units",,,1.213,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","2000","2000","PC","Percentage","0","Units",,,1.241,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","2001","2001","PC","Percentage","0","Units",,,1.294,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","2002","2002","PC","Percentage","0","Units",,,1.497,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","2003","2003","PC","Percentage","0","Units",,,1.592,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","2004","2004","PC","Percentage","0","Units",,,1.504,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","2005","2005","PC","Percentage","0","Units",,,1.228,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","2006","2006","PC","Percentage","0","Units",,,1.208,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","2007","2007","PC","Percentage","0","Units",,,1.183,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","2008","2008","PC","Percentage","0","Units",,,1.194,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","2009","2009","PC","Percentage","0","Units",,,1.483,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NOR","Norway","2010","2010","PC","Percentage","0","Units",,,1.185,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","POL","Poland","1990","1990","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","POL","Poland","1991","1991","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","POL","Poland","1992","1992","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","POL","Poland","1993","1993","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","POL","Poland","1994","1994","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","POL","Poland","1995","1995","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","POL","Poland","1996","1996","PC","Percentage","0","Units",,,,"a","Data do not exist"
