"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CZE","Czech Republic","2008","2008","USD","US Dollar","0","Units",,,4935.291,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CZE","Czech Republic","2009","2009","USD","US Dollar","0","Units",,,5531.418,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CZE","Czech Republic","2010","2010","USD","US Dollar","0","Units",,,5438.52,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CZE","Czech Republic","2011","2011","USD","US Dollar","0","Units",,,5689.394,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CZE","Czech Republic","2012","2012","USD","US Dollar","0","Units",,,5801.091,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CZE","Czech Republic","2013","2013","USD","US Dollar","0","Units",,,6374.322,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CZE","Czech Republic","2014","2014","USD","US Dollar","0","Units",,,6523.551,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CZE","Czech Republic","2015","2015","USD","US Dollar","0","Units",,,6537.184,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CZE","Czech Republic","2016","2016","USD","US Dollar","0","Units",,,6818.296,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CZE","Czech Republic","2017","2017","USD","US Dollar","0","Units",,,7231.802,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1985","1985","USD","US Dollar","0","Units",,,2799.542,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1986","1986","USD","US Dollar","0","Units",,,3072.102,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1987","1987","USD","US Dollar","0","Units",,,3280.703,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1988","1988","USD","US Dollar","0","Units",,,3560.099,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1989","1989","USD","US Dollar","0","Units",,,3721.066,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1990","1990","USD","US Dollar","0","Units",,,3997.714,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1991","1991","USD","US Dollar","0","Units",,,4265.764,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1992","1992","USD","US Dollar","0","Units",,,4472.497,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1993","1993","USD","US Dollar","0","Units",,,4803.604,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1994","1994","USD","US Dollar","0","Units",,,5504.43,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1995","1995","USD","US Dollar","0","Units",,,5783.506,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1996","1996","USD","US Dollar","0","Units",,,5913.122,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1997","1997","USD","US Dollar","0","Units",,,6019.752,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1998","1998","USD","US Dollar","0","Units",,,6129.769,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","1999","1999","USD","US Dollar","0","Units",,,6543.774,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2000","2000","USD","US Dollar","0","Units",,,6815.151,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2001","2001","USD","US Dollar","0","Units",,,7155.708,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2002","2002","USD","US Dollar","0","Units",,,7599.983,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2003","2003","USD","US Dollar","0","Units",,,7798.412,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2004","2004","USD","US Dollar","0","Units",,,8268.827,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2005","2005","USD","US Dollar","0","Units",,,8604.818,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2006","2006","USD","US Dollar","0","Units",,,9308.121,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2007","2007","USD","US Dollar","0","Units",,,10099.268,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2008","2008","USD","US Dollar","0","Units",,,10867.469,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2009","2009","USD","US Dollar","0","Units",,,11821.57,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2010","2010","USD","US Dollar","0","Units",,,12754.882,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2011","2011","USD","US Dollar","0","Units",,,13222.698,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2012","2012","USD","US Dollar","0","Units",,,13409.963,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2013","2013","USD","US Dollar","0","Units",,,13972.555,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2014","2014","USD","US Dollar","0","Units",,,14312.952,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2015","2015","USD","US Dollar","0","Units",,,14657.153,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2016","2016","USD","US Dollar","0","Units",,,15229.955,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DNK","Denmark","2017","2017","USD","US Dollar","0","Units",,,16053.473,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1985","1985","USD","US Dollar","0","Units",,,2897.326,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1986","1986","USD","US Dollar","0","Units",,,3088.064,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1987","1987","USD","US Dollar","0","Units",,,3360.945,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1988","1988","USD","US Dollar","0","Units",,,3541.825,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1989","1989","USD","US Dollar","0","Units",,,3805.289,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1990","1990","USD","US Dollar","0","Units",,,4230.631,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1991","1991","USD","US Dollar","0","Units",,,4955.213,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1992","1992","USD","US Dollar","0","Units",,,5553.74,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1993","1993","USD","US Dollar","0","Units",,,5620.132,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1994","1994","USD","US Dollar","0","Units",,,5810.611,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1995","1995","USD","US Dollar","0","Units",,,5639.135,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1996","1996","USD","US Dollar","0","Units",,,5748.591,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1997","1997","USD","US Dollar","0","Units",,,5786.027,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1998","1998","USD","US Dollar","0","Units",,,5767.912,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","1999","1999","USD","US Dollar","0","Units",,,5896.463,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2000","2000","USD","US Dollar","0","Units",,,6060.501,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2001","2001","USD","US Dollar","0","Units",,,6240.423,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2002","2002","USD","US Dollar","0","Units",,,6634.113,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2003","2003","USD","US Dollar","0","Units",,,6917.964,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2004","2004","USD","US Dollar","0","Units",,,7466.358,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2005","2005","USD","US Dollar","0","Units",,,7668.742,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2006","2006","USD","US Dollar","0","Units",,,8169.903,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2007","2007","USD","US Dollar","0","Units",,,8622.103,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2008","2008","USD","US Dollar","0","Units",,,9348.684,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2009","2009","USD","US Dollar","0","Units",,,10225.001,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2010","2010","USD","US Dollar","0","Units",,,10665.672,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2011","2011","USD","US Dollar","0","Units",,,11057.474,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2012","2012","USD","US Dollar","0","Units",,,11560.716,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2013","2013","USD","US Dollar","0","Units",,,12198.014,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2014","2014","USD","US Dollar","0","Units",,,12575.468,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2015","2015","USD","US Dollar","0","Units",,,12965.501,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2016","2016","USD","US Dollar","0","Units",,,13680.5,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2017","2017","USD","US Dollar","0","Units",,,14072.955,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1985","1985","USD","US Dollar","0","Units",,,3330.791,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1986","1986","USD","US Dollar","0","Units",,,2619.75,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1987","1987","USD","US Dollar","0","Units",,,2726.05,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1988","1988","USD","US Dollar","0","Units",,,2907.724,,
